post_id,post_date,is_published,email_sent_at,inbox_sent_at,type,audience,title,subtitle,podcast_url
177689676.molly-holzschlag,2025-11-01T06:59:22.613Z,true,,,newsletter,everyone,Molly Holzschlag: Dobrá víla otevřeného webu,"Průkopnice webových standardů, obhájkyně přístupnosti a autorka, která vtiskla digitálnímu designu lidskost.",
177615992.problem-statement,2025-10-31T06:59:35.244Z,true,,,newsletter,everyone,Vymezení problému,"Stručné a na důkazech založené určení skutečné potřeby uživatele, které řídí návrh od výzkumu až po realizaci.",
177482633.closure,2025-10-30T06:59:24.165Z,true,,,newsletter,everyone,Zásada uzávěry,"Gestalt princip, který ukazuje, jak lidé vnímají neúplné tvary jako celky, což umožňuje tvořit intuitivní a minimalistická digitální rozhraní.",
177362641.hedonic-treadmill,2025-10-29T06:59:26.554Z,true,,,newsletter,everyone,Hédonická adaptace,"Psychologický efekt, v jehož důsledku si uživatelé rychle zvyknou na novinky, pomáhá navrhovat zážitky, které se neomrzí.",
177316770.fab,2025-10-28T06:59:05.168Z,true,,,newsletter,everyone,Plovoucí akční tlačítko,"Zvýrazněné vznášející se tlačítko obvykle v pravém spodním rohu obrazovky, které vyvolá hlavní nedestruktivní akci.",
177304405.96,2025-11-11T06:59:32.001Z,true,2025-11-11T06:59:32.461Z,2025-11-11T06:59:32.461Z,newsletter,everyone,Máte designerské oko? ŘSoW#96,Uživatelské testování za 3 dni. Umí se firmy učit? 6 komponent UX strategie. DesignOps – systém v chaosu. Proč a jak měřit. Jak na tvorbu ikon. Mají freelanceři zveřejnit ceník? Máte designerské oko?,
177205477.aether-css,2025-10-26T06:59:00.000Z,true,,,newsletter,everyone,Aether CSS vytváří vizuální efekt průhledu přes sklo,Aether CSS je online nástroj pro tvorbu efektů skla a reliéfu s živým náhledem a okamžitým CSS.,
177054156.john-resig,2025-10-25T05:59:23.890Z,true,,,newsletter,everyone,John Resig: inspirátor celé vývojářské generace,"Tvůrce jQuery, který změnil JavaScript, prosazoval open source a umožnil milionům lidí tvořit pro web.",
176963656.scrolling,2025-10-24T05:59:31.199Z,true,,,newsletter,everyone,Převíjení,"Scrolling je základní způsob navigace na stránce, který umožňuje přístup k obsahu přesahujícímu viditelnou obrazovku – vznikl z omezení raných počítačů a vyvíjel se s dotykem a webem. ",
176881404.linkbuilding,2025-10-23T05:59:25.477Z,true,,,newsletter,everyone,Linkbuilding,"Získávání odkazů z jiných webů pro zlepšení viditelnosti, důvěryhodnosti a dohledatelnosti webu ve výsledcích vyhledávání, konverzacích s umělou inteligencí i v přirozeném procházení webu.",
176775399.spa,2025-10-22T05:59:04.928Z,true,,,newsletter,everyone,Jednostránkové aplikace,"Webová aplikace, která se načte jednorázově a aktualizuje obsah dynamicky bez opětovného načítání celé stránky.",
176675063.similarity,2025-10-21T05:59:30.573Z,true,,,newsletter,everyone,Zásada podobnosti,"Gestalt princip, díky němuž lidé vnímají podobné prvky jako související, což usnadňuje orientaci a používání rozhraní.",
176627526.95,2025-11-03T06:59:00.000Z,true,2025-11-03T07:30:05.300Z,2025-11-03T07:30:05.300Z,newsletter,everyone,Zvýrazněte preferovanou volbu. ŘSoW#95,Kdy animace nepomáhá? Kdy zvolit horní a kdy boční navigaci? State of UX 2025. Proč jsou produkty návykové? Personalizace se přeceňuje. Mýty o screenreaderu. 8 pilířů UX výzkumu. Nejhorší datepicker.,
176504149.easy-utm-tag-generator,2025-10-19T05:59:35.797Z,true,,,newsletter,everyone,Easy UTM Tag Generator pro přehledné sledování výkonu kampaní v Google Analytics,"Easy UTM Tag Generator pomůže vytvořit kampaně s UTM parametry bez složitostí, jen s čistými a přehlednými daty.",
176481015.timbl,2025-10-18T05:59:00.000Z,true,,,newsletter,everyone,Tim Berners-Lee: Tvůrce World Wide Webu,"Britský počítačový vědec, který v roce 1989 vynalezl World Wide Web a dodnes hájí jeho etické zásady.",
176368606.cupid,2025-10-17T05:59:22.878Z,true,,,newsletter,everyone,"CUPID: Clear, Unobstructed, Predictable, Indulgent, Digestible ","Designérský systém, který pomáhá snižovat dlouhodobé ergonomické zatížení – nejen usnadňovat první použití.",
176276977.atomic-research,2025-10-16T05:59:08.985Z,true,,,newsletter,everyone,Atomický výzkum,"Modulární způsob zaznamenávání a sdílení uživatelských poznatků, který umožňuje škálovatelné a důkazně podložené návrhové rozhodování v týmech.",
176178736.democratization,2025-10-15T05:59:25.791Z,true,,,newsletter,everyone,Demokratizace designu,Rozšíření designu za hranice odborníků – umožnění všem podílet se na tvořivém řešení problémů.,
176074521.ab-test,2025-10-14T05:59:10.890Z,true,,,newsletter,everyone,A/B testování,"Způsob, jak porovnávat varianty designu a lépe porozumět chování uživatelů.",
176074023.94,2025-10-27T06:59:21.689Z,true,2025-10-27T06:59:21.801Z,2025-10-27T06:59:21.801Z,newsletter,everyone,Přichází konverzační správa obsahu. ŘSoW#94,"Co má junior dát do portfolia? Už můžete aktualizovat web přes chat. Otázky, které do výzkumu nepatří. Participativní roadmapy. Jak vybrat výzkumný repozitář. AI zvyšuje efektivitu, ne kvalitu. ",
175981464.sample-size-calculator,2025-10-12T05:59:00.000Z,true,,,newsletter,everyone,Sample size calculator spočítá potřebný počet respondentů pro kvantitativní výzkum,"Praktický průvodce, jak zjistit, kolik odpovědí potřebujete pro přesná a spolehlivá data.",
175872352.shafi-goldwasser,2025-10-11T05:59:00.000Z,true,,,newsletter,everyone,"Shafi Goldwasser, strážkyně internetového soukromí","Průkopnice, jejíž teorie umožňují, aby digitální komunikace byla soukromá, bezpečná a důvěryhodná.",
175726216.checklist,2025-10-10T05:59:32.237Z,true,,,newsletter,everyone,Kontrolní seznam,"Jednoduchý a opakovatelný systém, který brání lidským chybám a zajišťuje spolehlivou realizaci.",
175564168.overchoice,2025-10-08T05:59:26.607Z,true,,,newsletter,everyone,Paradox volby,"Příliš mnoho možností může uživatele ochromit a zanechat u nich pocit nespokojenosti, i když si vyberou správně.",
175472372.hawthorne-effect,2025-10-07T05:59:04.271Z,true,,,newsletter,everyone,Hawthornský jev,Při přiznaném pozorování se lidé chovají nepřirozeně a výzkumníci v UX s tím musí počítat.,
175472370.dot-voting,2025-10-09T05:59:00.000Z,true,,,newsletter,everyone,Dot voting,"Jednoduchá a srozumitelná metoda, která pomáhá skupinám rychle určit, na čem nejvíc záleží.",
175404414.93,2025-10-20T05:59:19.225Z,true,2025-10-20T05:59:19.370Z,2025-10-20T05:59:19.370Z,newsletter,everyone,Drobečková navigace zlepšuje orientaci. ŘSoW#93,Apple má CSS vlastnost pro Liquid Glass. Pasti na nevhodné respondenty. Skvělé produkty podle Ley Verou. Na internet vtrhlo ověřování věku. Programátoři používají AI. Přístupné PDF. ,
175294995.60fps,2025-10-05T05:59:35.236Z,true,,,newsletter,everyone,60fps – galerie mikrointerakcí a efektů,"Platforma, která uchovává a představuje nejzajímavější detaily pohybu a interakce v digitálním designu.",
175191518.jesse-james-garrett,2025-10-04T05:59:21.783Z,true,,,newsletter,everyone,"Jesse James Garrett: Ten, kdo dal UX jeho jazyk","Průkopník user experience, který designérům poskytl rámce, slovník i jméno pro webovou revoluci.",
175104828.user-testing,2025-10-03T05:59:34.617Z,true,,,newsletter,everyone,Uživatelské testování,"Pozorování skutečných lidí při používání produktu odhaluje skryté slabiny, než se produkt dostane do světa.",
175086730.peek-and-pop,2025-10-02T05:59:00.000Z,true,,,newsletter,everyone,Nahlédnout a zobrazit,Gesto peek and pop zobrazí náhled obsahu a zpřístupní kontextovou nabídku bez přerušení uživatelské cesty.,
174974131.proximity,2025-10-01T05:59:22.548Z,true,,,newsletter,everyone,Zásada blízkosti,"Základní princip designu: uživatelé předpokládají, že prvky blízko sebe spolu souvisejí – a podle toho se chovají.",
174912179.92,2025-10-13T05:59:25.804Z,true,2025-10-13T05:59:25.933Z,2025-10-13T05:59:25.933Z,newsletter,everyone,Vyhněte se modálním oknům. ŘSoW#92,Linkbuilding je jen iluze. Jak opravit rozbité UI. Animace zlepší UI.UX je základ marketingu. Nástroje nejsou řešením. Efekt mávnutí motýlích křídel v UX. Rychlost psaní kódu už není prioritou.,
174903665.api,2025-09-30T05:59:00.000Z,true,,,newsletter,everyone,Aplikační programové rozhraní,"API umožňuje aplikacím spolu komunikovat – je to základní vrstva digitální infrastruktury, díky které spolu webové a mobilní služby mohou fungovat.",
174646848.site-check,2025-09-28T05:59:17.594Z,true,,,newsletter,everyone,Site Check od Frontend Dogma otestujte váš web ve více než 90 nástrojích,"Okamžitý přístup k nástrojům pro výkon, SEO, přístupnost a UX. Vše na jednom místě.",
174606476.jason-hoffman,2025-09-27T05:59:13.703Z,true,,,newsletter,everyone,Jason Hoffman je průkopníkem architektury škálovatelnosti webu,"Vize Jasona Hoffmana v oblasti kontejnerů, Node.js a otevřené infrastruktury změnila vývoj moderního webu.",
174597818.konference-2026,2025-09-26T08:13:00.182Z,true,,,page,everyone,Konference a odborné akce o webu 2026,,
174595068.microinteractions,2025-09-26T07:12:07.656Z,true,,,newsletter,everyone,Mikrointerakce,"Drobné momenty v rozhraní, které určují, jak intuitivní, příjemný a zapamatovatelný bude váš produkt.",
174492912.dash,2025-09-25T05:59:23.959Z,true,,,newsletter,everyone,Pomlčky a spojovník,Typografové rozlišují znaky pomlček a spojovníků pro estetické působení textu. Praxe pro jejich použití se liší mezi jazyky a kulturami.,
174383930.insight,2025-09-24T05:59:21.594Z,true,,,newsletter,everyone,Vhled,"Insight je porozumění, které odhalí, proč něco funguje, selhává nebo frustruje, a jak to zlepšit.",
174327863.91,2025-10-06T05:59:19.460Z,true,2025-10-06T05:59:19.587Z,2025-10-06T05:59:19.587Z,newsletter,everyone,A rozhraní vznikne až za běhu. ŘSoW#91,Jak navrhovat pro ADHD? Posouváme se od návrhu rozhraní k návrhu chování. Google dělá přes 1200 experimentů. Design systém je živý jazyk. Zvyšte výkon Wordpressu. Claude generuje software za běhu.,
174205947.feature-creep,2025-09-22T05:59:12.064Z,true,,,newsletter,everyone,Bobtnání funkčnosti,"Pomalu narůstající počet funkcí, který znepřehledňuje digitální produkty a oslabuje jejich smysl.",
174204288.poline,2025-09-21T05:59:00.000Z,true,,,newsletter,everyone,Poline – generátor barevných palet,"Generátor barevných palet, který propojuje barvy oblouky v polárních souřadnicích a přináší nečekanou vizuální harmonii.",
174090911.adele-goldberg,2025-09-20T05:59:00.000Z,true,,,newsletter,everyone,Adele Goldberg jako kmotra grafického rozhraní ,"Spoluutvářela moderní grafické uživatelské rozhraní s okny, ikonami, nabídkami a kurzorem myši.",
173967556.affinity-diagram,2025-09-19T05:59:14.605Z,true,,,newsletter,everyone,Diagram souvislostí,"Praktická metoda pro třídění neuspořádaných dat, odhalování vzorců a hledání souvislostí.",
173916406.keyboard-shortcut,2025-09-18T05:59:00.000Z,true,,,newsletter,everyone,Klávesová zkratka,"Ovládání aplikace kombinací kláves zvyšuje rychlost, přístupnost a efektivitu práce. ",
173826396.90,2025-09-29T05:59:20.004Z,true,2025-09-29T05:59:20.194Z,2025-09-29T05:59:20.194Z,newsletter,everyone,Jde to i bez myši. ŘSoW#90,MCP pro DevTools. Výzkum není v krizi. Návod na affinity mapping. Hodnocení použitelnosti se scorecards. Práce s rizikem. Tipy na vedení workshopů. AI pomůže přístupnosti. Junioři mizí.,
173790859.ben-shneiderman,2025-09-13T05:59:00.000Z,true,,,newsletter,everyone,Ben Shneiderman tvůrce přívětivého digitálního světa ,"Průkopník, který propojil informatiku s designem a ovlivnil způsob, jak dnes ovládáme technologie.",
173759680.voice-tone,2025-09-15T05:59:00.000Z,true,,,newsletter,everyone,Hlas a tón,"Hlas je osobnost produktu, tón způsob, jak se přizpůsobuje situaci. Společně určují, jak se uživatel cítí.",
173745677.walled-garden,2025-09-16T05:59:00.000Z,true,,,newsletter,everyone,Uzavřená zahrada,"Pečlivě řízený digitální ekosystém, kde platformy určují pravidla, přístup i obsah, a tím zásadně ovlivňují zážitek uživatelů i vývojářů.",
173579178.lookback,2025-09-14T05:59:00.000Z,true,,,newsletter,everyone,Lookback.com: platforma pro vzdálený uživatelský výzkum,"Loopback spojuje živé pozorování, asynchronní testování a týmovou spolupráci do jednoho hladkého procesu.",
173383390.survivorship-bias,2025-09-12T05:59:19.536Z,true,,,newsletter,everyone,Klam přeživších,"Logický klam, kdy vyvozujeme závěry z viditelných úspěchů a přehlížíme neviditelné neúspěchy, které často nesou nejcennější informace.",
173336431.point-and-click,2025-09-11T05:59:00.000Z,true,,,newsletter,everyone,Point-and-click,"Základní způsob ovládání počítače, který zpřístupnil technologie milionům lidí díky jednoduchosti a přímé manipulaci.",
173256438.89,2025-09-23T05:59:34.273Z,true,2025-09-23T05:59:34.417Z,2025-09-23T05:59:34.417Z,newsletter,everyone,"Lidé nevědí, co chtějí, dokud jim to neukážete. ŘSoW#89",Ověřujte formuláře průběžně. Argument Jobsem. Google omezil délku výpisu. Úspěšné vzory produktového designu. Support tým je parťák. Jak pracují e-shopy s newslettery. Případovka: NotebookLM.,
173133854.pixel,2025-09-09T05:59:31.257Z,true,,,newsletter,everyone,Obrazový bod,Nejmenší viditelná zobrazovací jednotka na obrazovce.,
173069975.screener,2025-09-08T05:59:00.000Z,true,,,newsletter,everyone,Screeningový dotazník,"Rychle zjistí klíčové informace o potenciálním respondentovi, aby bylo možné rozhodnout, zda se hodí pro výzkum či nikoli.",
172763120.scamper,2025-09-05T05:59:24.052Z,true,,,newsletter,everyone,SCAMPER,"Strukturovaná technika, která pomocí sedmi filtrů pomáhá přijít s novým nápadem v ideační fázi projektů.",
172759666.88,2025-09-17T05:59:25.691Z,true,2025-09-17T05:59:25.997Z,2025-09-17T05:59:25.997Z,newsletter,everyone,Něco se pokazilo. ŘSoW#88,Vyhledávání se mění v konverzaci. Skládací telefony získávají na oblibě. Animace (ne)zlepšují zážitek. Tři role microcopy. Co je moje a co vaše. UX si s agilem nerozumí. Jak uspět v době vajbování.,
172755678.ikea-effect,2025-09-04T07:35:34.993Z,true,,,newsletter,everyone,IKEA efekt,"Lidé si více cení výstupů, na jejichž tvorbě se podíleli – což zvyšuje zapojení i šanci na realizaci.",
